symbol,side,entry_time,entry_price,exit_time,exit_price,quantity,pnl_gross,pnl_net,fees_total,bars_held,exit_reason
DOGE,buy,2026-03-13 01:00:00+00:00,0.09678719971140627,2026-03-13 12:00:00+00:00,0.10065529393026384,5019.129478759849,19.414465720488597,19.067619075518614,0.34684664496998413,110,take_profit
AVAX,buy,2026-03-13 01:00:00+00:00,9.82902494010889,2026-03-13 13:00:00+00:00,10.221841290423876,49.42377196091988,19.41446572048867,19.06761907551869,0.34684664496998413,111,take_profit
SOL,buy,2026-03-13 01:00:00+00:00,89.74896703277264,2026-03-13 22:00:00+00:00,87.95110908103217,5.412736249774845,-9.731330907331586,-10.067976015069569,0.3366451077379833,120,stop_loss
ARB,buy,2026-03-13 02:00:00+00:00,0.10363349793455116,2026-03-14 00:00:00+00:00,0.10155743428107383,4886.347462882071,-10.144368365950639,-10.49529015454092,0.3509217885902805,121,stop_loss
ARB,buy,2026-03-14 01:00:00+00:00,0.10164369898668586,2026-03-14 10:00:00+00:00,0.09960723623725501,5791.473173350452,-11.794119381856293,-12.202057945806136,0.40793856394984335,108,stop_loss
LINK,sell,2026-03-14 00:00:00+00:00,9.080299509036585,2026-03-15 05:00:00+00:00,9.262215034469019,53.59653057969703,-9.750041021761081,-10.094124151675054,0.34408312991397166,128,stop_loss
SOL,sell,2026-03-14 04:00:00+00:00,88.34693300142426,2026-03-15 21:00:00+00:00,90.11703096399735,6.062126141310847,-10.730557131595395,-11.109211807182849,0.3786546755874528,140,stop_loss
AVAX,sell,2026-03-14 00:00:00+00:00,9.713778545551207,2026-03-15 22:00:00+00:00,9.908385246166057,50.101260598717005,-9.750041021761099,-10.094124151675071,0.34408312991397166,145,stop_loss
DOGE,buy,2026-03-14 01:00:00+00:00,0.09536530967654308,2026-03-16 03:00:00+00:00,0.09917641165096422,5613.87235047867,21.3950399990575,21.012793268008853,0.3822467310486466,149,take_profit
ARB,sell,2026-03-15 03:00:00+00:00,0.10250566099916082,2026-03-16 03:00:00+00:00,0.10456024375491313,7767.80383573459,-15.959595810966917,-16.522552021297003,0.5629562103300869,123,stop_loss
LINK,buy,2026-03-15 06:00:00+00:00,9.220832226358569,2026-03-16 03:00:00+00:00,9.589313138402344,62.57808047983005,23.058828169156563,22.646841751144713,0.41198641801185154,120,take_profit
AVAX,buy,2026-03-16 04:00:00+00:00,10.265413060933401,2026-03-16 14:00:00+00:00,10.059704044253872,70.10820775292103,-14.421890478017549,-14.92062531248195,0.49873483446440253,109,stop_loss
SOL,buy,2026-03-16 00:00:00+00:00,92.26990602340186,2026-03-16 21:00:00+00:00,95.9565592882407,8.63300682906552,31.82690281175039,31.25816596962921,0.5687368421211791,120,take_profit
ARB,buy,2026-03-16 04:00:00+00:00,0.10603408489873686,2026-03-16 21:00:00+00:00,0.11027111561681706,6221.481121974733,26.36060662576298,25.889597533661995,0.4710090921009854,116,take_profit
SOL,buy,2026-03-17 00:00:00+00:00,96.14125473786868,2026-03-17 03:00:00+00:00,94.21527189717757,5.298638204642929,-10.205086261172607,-10.558106708884852,0.3530204477122446,102,stop_loss
AVAX,buy,2026-03-17 00:00:00+00:00,10.482355379749759,2026-03-17 04:00:00+00:00,10.272363482777731,48.738299256320474,-10.234647916025109,-10.588690129986176,0.3540422139610681,103,stop_loss
DOGE,buy,2026-03-17 05:00:00+00:00,0.10047332555620157,2026-03-17 13:00:00+00:00,0.09846063259486662,4846.596436382722,-9.754710533938567,-10.092163780251875,0.3374532463133074,107,stop_loss
DOGE,sell,2026-03-17 14:00:00+00:00,0.09889736866284439,2026-03-17 18:00:00+00:00,0.10087905665024492,6058.269377948356,-12.005599650716752,-12.429204208975047,0.42360455825829596,103,stop_loss
ARB,buy,2026-03-17 13:00:00+00:00,0.10719374991312892,2026-03-18 11:00:00+00:00,0.10504623674384796,5074.544706136603,-10.897651584533374,-11.27460884132149,0.3769572567881154,121,stop_loss
AVAX,buy,2026-03-17 13:00:00+00:00,10.235338759446176,2026-03-18 11:00:00+00:00,10.030303320293308,47.57039627820253,-9.753617091577189,-10.091032542088955,0.3374154505117667,121,stop_loss
LINK,buy,2026-03-16 04:00:00+00:00,9.700511961841723,2026-03-18 12:00:00+00:00,9.50610203215576,82.64238258958775,-16.066499788322293,-16.622047553054166,0.5555477647318718,155,stop_loss
SOL,buy,2026-03-17 11:00:00+00:00,93.52509583492422,2026-03-18 12:00:00+00:00,91.65159034328067,5.207529213608611,-9.756334579589906,-10.0938439624669,0.3375093828769947,124,stop_loss
DOGE,sell,2026-03-18 11:00:00+00:00,0.09908173160199003,2026-03-18 14:00:00+00:00,0.09512153645424276,4880.492115941144,19.32770119616894,18.995968232778914,0.33173296339002567,102,take_profit
AVAX,sell,2026-03-18 12:00:00+00:00,9.978720002945972,2026-03-18 14:00:00+00:00,9.58002265743229,103.04037856413196,41.08192541424431,40.37655529809828,0.7053701161460286,101,take_profit
ARB,sell,2026-03-18 12:00:00+00:00,0.10484514270979793,2026-03-18 15:00:00+00:00,0.10065590547081929,9097.04368849044,38.10967418443976,37.45536506017901,0.6543091242607455,102,take_profit
ARB,sell,2026-03-18 16:00:00+00:00,0.10133462015060404,2026-03-19 03:00:00+00:00,0.10336685416149008,12359.901744640114,-25.118212696667293,-26.00374353522384,0.8855308385565464,110,stop_loss
LINK,sell,2026-03-18 13:00:00+00:00,9.374542111485788,2026-03-19 12:00:00+00:00,9.000085132389216,167.87444731298865,62.86175840832825,61.78213582101544,1.0796225873128127,122,take_profit
LINK,sell,2026-03-19 14:00:00+00:00,8.992119679677137,2026-03-20 08:00:00+00:00,9.172353835207998,88.40467024631792,-15.93354108682939,-16.495579234755624,0.5620381479262349,117,stop_loss
AVAX,sell,2026-03-18 15:00:00+00:00,9.57229189949597,2026-03-21 23:00:00+00:00,9.189878106863912,130.79760049364887,50.018806471948935,49.159888702722874,0.8589177692260593,179,take_profit
